,playerID,year,tmID,lgID,GP,Min,W,L,T/OL,SHO,GA,PostGP,PostMin,PostW,PostL,PostT,PostSHO,PostGA,firstName,lastName,HOF
1306,garonma01,2002,MTL,NHL,8.0,482.0,3.0,5.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1307,garonma01,2003,MTL,NHL,19.0,1003.0,8.0,6.0,2.0,0.0,38.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1308,garonma01,2005,LAK,NHL,63.0,3446.0,31.0,26.0,3.0,4.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1309,garonma01,2006,LAK,NHL,32.0,1779.0,13.0,10.0,6.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1310,garonma01,2007,EDM,NHL,47.0,2658.0,26.0,18.0,1.0,4.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1311,garonma01,2008,EDM,NHL,15.0,815.0,6.0,8.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1312,garonma01,2008,PIT,NHL,4.0,206.0,2.0,1.0,0.0,0.0,10.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1313,garonma01,2009,CBS,NHL,35.0,1771.0,12.0,9.0,6.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1314,garonma01,2010,CBS,NHL,36.0,1938.0,10.0,14.0,6.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathieu,Garon,0.0
1322,garrejo01,1979,HAR,NHL,52.0,3046.0,16.0,24.0,11.0,0.0,202.0,1.0,60.0,0.0,1.0,0.0,0.0,8.0,John,Garrett,0.0
1323,garrejo01,1980,HAR,NHL,54.0,3152.0,15.0,27.0,12.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Garrett,0.0
1324,garrejo01,1981,HAR,NHL,16.0,898.0,5.0,6.0,4.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Garrett,0.0
1325,garrejo01,1981,QUE,NHL,12.0,720.0,4.0,5.0,3.0,0.0,62.0,5.0,323.0,3.0,2.0,0.0,0.0,21.0,John,Garrett,0.0
1326,garrejo01,1982,QUE,NHL,17.0,953.0,6.0,8.0,2.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Garrett,0.0
1327,garrejo01,1982,VAN,NHL,17.0,934.0,7.0,6.0,3.0,1.0,48.0,1.0,60.0,1.0,0.0,0.0,0.0,4.0,John,Garrett,0.0
1328,garrejo01,1983,VAN,NHL,29.0,1653.0,14.0,10.0,2.0,0.0,113.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,John,Garrett,0.0
1329,garrejo01,1984,VAN,NHL,10.0,407.0,1.0,5.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Garrett,0.0
1332,gauthse01,1998,SJS,NHL,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Gauthier,0.0
1337,gerbema01,2002,ANA,NHL,22.0,1203.0,6.0,11.0,3.0,1.0,39.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,Martin,Gerber,0.0
1338,gerbema01,2003,ANA,NHL,32.0,1698.0,11.0,12.0,4.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Gerber,0.0
1339,gerbema01,2005,CAR,NHL,60.0,3493.0,38.0,14.0,6.0,3.0,162.0,6.0,221.0,1.0,1.0,0.0,1.0,13.0,Martin,Gerber,0.0
1340,gerbema01,2006,OTT,NHL,29.0,1599.0,15.0,9.0,3.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Gerber,0.0
1341,gerbema01,2007,OTT,NHL,57.0,3197.0,30.0,18.0,4.0,2.0,145.0,4.0,238.0,0.0,4.0,0.0,0.0,14.0,Martin,Gerber,0.0
1342,gerbema01,2008,OTT,NHL,14.0,839.0,4.0,9.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Gerber,0.0
1343,gerbema01,2008,TOR,NHL,12.0,706.0,6.0,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Gerber,0.0
1344,gerbema01,2010,EDM,NHL,3.0,185.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Gerber,0.0
1352,giacoed01,1972,NYR,NHL,43.0,2580.0,26.0,11.0,6.0,4.0,125.0,10.0,539.0,5.0,4.0,0.0,1.0,23.0,Ed,Giacomin,1.0
1353,giacoed01,1973,NYR,NHL,56.0,3286.0,30.0,15.0,10.0,5.0,168.0,13.0,788.0,7.0,6.0,0.0,0.0,37.0,Ed,Giacomin,1.0
1354,giacoed01,1974,NYR,NHL,37.0,2069.0,13.0,12.0,8.0,1.0,120.0,2.0,86.0,0.0,2.0,0.0,0.0,4.0,Ed,Giacomin,1.0
1355,giacoed01,1975,NYR,NHL,4.0,240.0,0.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Giacomin,1.0
1356,giacoed01,1975,DET,NHL,29.0,1740.0,12.0,14.0,3.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Giacomin,1.0
1357,giacoed01,1976,DET,NHL,33.0,1791.0,8.0,18.0,3.0,3.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Giacomin,1.0
1358,giacoed01,1977,DET,NHL,9.0,516.0,3.0,5.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ed,Giacomin,1.0
1359,gigueje01,1996,HAR,NHL,8.0,394.0,1.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1360,gigueje01,1998,CAL,NHL,15.0,860.0,6.0,7.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1361,gigueje01,1999,CAL,NHL,7.0,330.0,1.0,3.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1362,gigueje01,2000,ANA,NHL,34.0,2031.0,11.0,17.0,5.0,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1363,gigueje01,2001,ANA,NHL,53.0,3127.0,20.0,25.0,6.0,4.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1364,gigueje01,2002,ANA,NHL,65.0,3775.0,34.0,22.0,6.0,8.0,145.0,21.0,1407.0,15.0,6.0,0.0,5.0,38.0,Jean-Sebastien,Giguere,0.0
1365,gigueje01,2003,ANA,NHL,55.0,3210.0,17.0,31.0,6.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1366,gigueje01,2005,ANA,NHL,60.0,3381.0,30.0,15.0,11.0,2.0,150.0,6.0,318.0,3.0,3.0,0.0,0.0,18.0,Jean-Sebastien,Giguere,0.0
1367,gigueje01,2006,AND,NHL,56.0,3245.0,36.0,10.0,8.0,4.0,122.0,18.0,1067.0,13.0,4.0,0.0,1.0,35.0,Jean-Sebastien,Giguere,0.0
1368,gigueje01,2007,AND,NHL,58.0,3310.0,35.0,17.0,6.0,4.0,117.0,6.0,358.0,2.0,4.0,0.0,0.0,19.0,Jean-Sebastien,Giguere,0.0
1369,gigueje01,2008,AND,NHL,46.0,2458.0,19.0,18.0,6.0,2.0,127.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1370,gigueje01,2009,AND,NHL,20.0,1108.0,4.0,8.0,5.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1371,gigueje01,2009,TOR,NHL,15.0,915.0,6.0,7.0,2.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1372,gigueje01,2010,TOR,NHL,33.0,1633.0,11.0,11.0,4.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jean-Sebastien,Giguere,0.0
1376,gilbegi01,1972,MNS,NHL,22.0,1320.0,10.0,10.0,2.0,2.0,67.0,1.0,60.0,0.0,1.0,0.0,0.0,4.0,Gilles,Gilbert,0.0
1377,gilbegi01,1973,BOS,NHL,54.0,3210.0,34.0,12.0,8.0,6.0,158.0,16.0,977.0,10.0,6.0,0.0,1.0,43.0,Gilles,Gilbert,0.0
1378,gilbegi01,1974,BOS,NHL,53.0,3029.0,23.0,17.0,11.0,3.0,158.0,3.0,188.0,1.0,2.0,0.0,0.0,12.0,Gilles,Gilbert,0.0
1379,gilbegi01,1975,BOS,NHL,55.0,3123.0,33.0,8.0,10.0,3.0,151.0,6.0,360.0,3.0,3.0,0.0,2.0,19.0,Gilles,Gilbert,0.0
1380,gilbegi01,1976,BOS,NHL,34.0,2040.0,18.0,13.0,3.0,1.0,97.0,1.0,20.0,0.0,1.0,0.0,0.0,3.0,Gilles,Gilbert,0.0
1381,gilbegi01,1977,BOS,NHL,25.0,1326.0,15.0,6.0,2.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gilbert,0.0
1382,gilbegi01,1978,BOS,NHL,23.0,1254.0,12.0,8.0,2.0,0.0,74.0,5.0,314.0,3.0,2.0,0.0,0.0,16.0,Gilles,Gilbert,0.0
1383,gilbegi01,1979,BOS,NHL,33.0,1933.0,20.0,9.0,3.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gilbert,0.0
1384,gilbegi01,1980,DET,NHL,48.0,2618.0,11.0,24.0,9.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gilbert,0.0
1385,gilbegi01,1981,DET,NHL,27.0,1478.0,6.0,10.0,6.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gilbert,0.0
1386,gilbegi01,1982,DET,NHL,20.0,1137.0,4.0,14.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gilbert,0.0
1397,gordosc01,1989,QUE,NHL,10.0,597.0,2.0,8.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott,Gordon,0.0
1398,gordosc01,1990,QUE,NHL,13.0,485.0,0.0,8.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott,Gordon,0.0
1399,gossema01,1983,QUE,NHL,3.0,148.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Gosselin,0.0
1400,gossema01,1984,QUE,NHL,36.0,2020.0,19.0,11.0,3.0,1.0,111.0,17.0,1059.0,9.0,8.0,0.0,0.0,54.0,Mario,Gosselin,0.0
1401,gossema01,1985,QUE,NHL,31.0,1726.0,14.0,14.0,1.0,2.0,111.0,1.0,40.0,0.0,1.0,0.0,0.0,5.0,Mario,Gosselin,0.0
1402,gossema01,1986,QUE,NHL,30.0,1625.0,13.0,11.0,1.0,0.0,86.0,11.0,654.0,7.0,4.0,0.0,0.0,37.0,Mario,Gosselin,0.0
1403,gossema01,1987,QUE,NHL,54.0,3002.0,20.0,28.0,4.0,2.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Gosselin,0.0
1404,gossema01,1988,QUE,NHL,39.0,2064.0,11.0,19.0,3.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Gosselin,0.0
1405,gossema01,1989,LAK,NHL,26.0,1226.0,7.0,11.0,1.0,0.0,79.0,3.0,63.0,0.0,2.0,0.0,0.0,3.0,Mario,Gosselin,0.0
1406,gossema01,1992,HAR,NHL,16.0,867.0,5.0,9.0,1.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Gosselin,0.0
1407,gossema01,1993,HAR,NHL,7.0,239.0,0.0,4.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Gosselin,0.0
1408,goverda01,1991,LAK,NHL,2.0,120.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Goverde,0.0
1409,goverda01,1992,LAK,NHL,2.0,98.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Goverde,0.0
1410,goverda01,1993,LAK,NHL,1.0,60.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,David,Goverde,0.0
1411,grahajo01,1999,BOS,NHL,24.0,1344.0,7.0,10.0,5.0,2.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Grahame,0.0
1412,grahajo01,2000,BOS,NHL,10.0,471.0,3.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Grahame,0.0
1413,grahajo01,2001,BOS,NHL,19.0,1079.0,8.0,7.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Grahame,0.0
1414,grahajo01,2002,BOS,NHL,23.0,1352.0,11.0,9.0,2.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Grahame,0.0
1415,grahajo01,2002,TBL,NHL,17.0,914.0,6.0,5.0,4.0,2.0,34.0,1.0,111.0,0.0,1.0,0.0,0.0,2.0,John,Grahame,0.0
1416,grahajo01,2003,TBL,NHL,29.0,1688.0,18.0,9.0,1.0,1.0,58.0,1.0,34.0,0.0,0.0,0.0,0.0,2.0,John,Grahame,0.0
1417,grahajo01,2005,TBL,NHL,57.0,3152.0,29.0,22.0,1.0,5.0,161.0,4.0,188.0,1.0,3.0,0.0,0.0,15.0,John,Grahame,0.0
1418,grahajo01,2006,CAR,NHL,28.0,1515.0,10.0,13.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Grahame,0.0
1419,grahajo01,2007,CAR,NHL,17.0,848.0,5.0,7.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,John,Grahame,0.0
1424,graharo02,1977,BOS,NHL,40.0,2328.0,26.0,6.0,7.0,3.0,107.0,4.0,202.0,2.0,1.0,0.0,0.0,7.0,Ron,Grahame,0.0
1425,graharo02,1978,LAK,NHL,34.0,1940.0,11.0,19.0,2.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ron,Grahame,0.0
1426,graharo02,1979,LAK,NHL,26.0,1405.0,9.0,11.0,4.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ron,Grahame,0.0
1427,graharo02,1980,LAK,NHL,6.0,360.0,3.0,2.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ron,Grahame,0.0
1428,graharo02,1980,QUE,NHL,8.0,439.0,1.0,5.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ron,Grahame,0.0
1437,grantdo01,1973,DET,NHL,37.0,2018.0,15.0,16.0,2.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1438,grantdo01,1974,DET,NHL,7.0,380.0,1.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1439,grantdo01,1975,DET,NHL,2.0,120.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1440,grantdo01,1976,STL,NHL,17.0,960.0,7.0,7.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1441,grantdo01,1977,STL,NHL,9.0,500.0,3.0,3.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1442,grantdo01,1978,STL,NHL,4.0,190.0,0.0,2.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1443,grantdo01,1979,STL,NHL,1.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doug,Grant,0.0
1447,grattgi01,1975,STL,NHL,6.0,265.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gratton,0.0
1448,grattgi01,1976,NYR,NHL,41.0,2034.0,11.0,18.0,7.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilles,Gratton,0.0
1450,grayge01,1972,NYI,NHL,1.0,60.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gerry,Gray,0.0
1452,greenmi01,1989,EDM,NHL,2.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Greenlay,0.0
1453,greisth01,2007,SJS,NHL,3.0,129.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thomas,Greiss,0.0
1454,greisth01,2009,SJS,NHL,16.0,782.0,7.0,4.0,1.0,0.0,35.0,1.0,40.0,0.0,0.0,0.0,0.0,2.0,Thomas,Greiss,0.0
1457,guenest01,1986,PIT,NHL,2.0,113.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve,Guenette,0.0
1458,guenest01,1987,PIT,NHL,19.0,1092.0,12.0,7.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve,Guenette,0.0
1459,guenest01,1988,PIT,NHL,11.0,574.0,5.0,6.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve,Guenette,0.0
1460,guenest01,1989,CAL,NHL,2.0,119.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve,Guenette,0.0
1461,guenest01,1990,CAL,NHL,1.0,60.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steve,Guenette,0.0
1462,gustade01,2000,MIN,NHL,4.0,239.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Derek,Gustafson,0.0
1463,gustade01,2001,MIN,NHL,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Derek,Gustafson,0.0
1464,gustajo01,2009,TOR,NHL,42.0,2340.0,16.0,15.0,9.0,1.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonas,Gustavsson,0.0
1465,gustajo01,2010,TOR,NHL,23.0,1242.0,6.0,13.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonas,Gustavsson,0.0
1466,hackeje01,1988,NYI,NHL,13.0,662.0,4.0,7.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1467,hackeje01,1990,NYI,NHL,30.0,1508.0,5.0,18.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1468,hackeje01,1991,SJS,NHL,42.0,2314.0,11.0,27.0,1.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1469,hackeje01,1992,SJS,NHL,36.0,2000.0,2.0,30.0,1.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1470,hackeje01,1993,CHI,NHL,22.0,1084.0,2.0,12.0,3.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1471,hackeje01,1994,CHI,NHL,7.0,328.0,1.0,3.0,2.0,0.0,13.0,2.0,26.0,0.0,0.0,0.0,0.0,1.0,Jeff,Hackett,0.0
1472,hackeje01,1995,CHI,NHL,35.0,2000.0,18.0,11.0,4.0,4.0,80.0,1.0,60.0,0.0,1.0,0.0,0.0,5.0,Jeff,Hackett,0.0
1473,hackeje01,1996,CHI,NHL,41.0,2473.0,19.0,18.0,4.0,2.0,89.0,6.0,345.0,2.0,4.0,0.0,0.0,25.0,Jeff,Hackett,0.0
1474,hackeje01,1997,CHI,NHL,58.0,3441.0,21.0,25.0,11.0,8.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1475,hackeje01,1998,CHI,NHL,10.0,524.0,2.0,6.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1476,hackeje01,1998,MTL,NHL,53.0,3091.0,24.0,20.0,9.0,5.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1477,hackeje01,1999,MTL,NHL,56.0,3301.0,23.0,25.0,7.0,3.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1478,hackeje01,2000,MTL,NHL,19.0,998.0,4.0,10.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1479,hackeje01,2001,MTL,NHL,15.0,717.0,5.0,5.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1480,hackeje01,2002,MTL,NHL,18.0,1063.0,7.0,8.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1481,hackeje01,2002,BOS,NHL,18.0,991.0,8.0,9.0,0.0,1.0,53.0,3.0,179.0,1.0,2.0,0.0,0.0,5.0,Jeff,Hackett,0.0
1482,hackeje01,2003,PHI,NHL,27.0,1630.0,10.0,10.0,6.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff,Hackett,0.0
1500,halakja01,2006,MTL,NHL,16.0,912.0,10.0,6.0,0.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaroslav,Halak,0.0
1501,halakja01,2007,MTL,NHL,6.0,285.0,2.0,1.0,1.0,1.0,10.0,2.0,77.0,0.0,1.0,0.0,0.0,3.0,Jaroslav,Halak,0.0
1502,halakja01,2008,MTL,NHL,34.0,1931.0,18.0,14.0,1.0,1.0,92.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,Jaroslav,Halak,0.0
1503,halakja01,2009,MTL,NHL,45.0,2630.0,26.0,13.0,5.0,5.0,105.0,18.0,1013.0,9.0,9.0,0.0,0.0,43.0,Jaroslav,Halak,0.0
1504,halakja01,2010,STL,NHL,57.0,3294.0,27.0,21.0,7.0,7.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaroslav,Halak,0.0
1523,hamelpi01,1974,TOR,NHL,4.0,195.0,1.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pierre,Hamel,0.0
1524,hamelpi01,1978,TOR,NHL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pierre,Hamel,0.0
1525,hamelpi01,1979,WIN,NHL,35.0,1947.0,9.0,19.0,3.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pierre,Hamel,0.0
1526,hamelpi01,1980,WIN,NHL,29.0,1623.0,3.0,20.0,4.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pierre,Hamel,0.0
1527,hanlogl01,1977,VAN,NHL,4.0,200.0,1.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1528,hanlogl01,1978,VAN,NHL,31.0,1821.0,12.0,13.0,5.0,3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1529,hanlogl01,1979,VAN,NHL,57.0,3341.0,17.0,29.0,10.0,0.0,193.0,2.0,60.0,0.0,0.0,0.0,0.0,3.0,Glen,Hanlon,0.0
1530,hanlogl01,1980,VAN,NHL,17.0,798.0,5.0,8.0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1531,hanlogl01,1981,VAN,NHL,28.0,1610.0,8.0,14.0,5.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1532,hanlogl01,1981,STL,NHL,2.0,76.0,0.0,1.0,0.0,0.0,8.0,3.0,109.0,0.0,2.0,0.0,0.0,9.0,Glen,Hanlon,0.0
1533,hanlogl01,1982,STL,NHL,14.0,671.0,3.0,8.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1534,hanlogl01,1982,NYR,NHL,21.0,1173.0,9.0,10.0,1.0,0.0,67.0,1.0,60.0,0.0,1.0,0.0,0.0,5.0,Glen,Hanlon,0.0
1535,hanlogl01,1983,NYR,NHL,50.0,2837.0,28.0,14.0,4.0,1.0,166.0,5.0,308.0,2.0,3.0,0.0,1.0,13.0,Glen,Hanlon,0.0
1536,hanlogl01,1984,NYR,NHL,44.0,2510.0,14.0,20.0,7.0,0.0,175.0,3.0,168.0,0.0,3.0,0.0,0.0,14.0,Glen,Hanlon,0.0
1537,hanlogl01,1985,NYR,NHL,23.0,1170.0,5.0,12.0,1.0,0.0,65.0,3.0,75.0,0.0,0.0,0.0,0.0,6.0,Glen,Hanlon,0.0
1538,hanlogl01,1986,DET,NHL,36.0,1963.0,11.0,16.0,5.0,1.0,104.0,8.0,467.0,5.0,2.0,0.0,2.0,13.0,Glen,Hanlon,0.0
1539,hanlogl01,1987,DET,NHL,47.0,2623.0,22.0,17.0,5.0,4.0,141.0,8.0,431.0,4.0,3.0,0.0,1.0,22.0,Glen,Hanlon,0.0
1540,hanlogl01,1988,DET,NHL,39.0,2092.0,13.0,14.0,8.0,1.0,124.0,2.0,78.0,0.0,1.0,0.0,0.0,7.0,Glen,Hanlon,0.0
1541,hanlogl01,1989,DET,NHL,45.0,2290.0,15.0,18.0,5.0,1.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1542,hanlogl01,1990,DET,NHL,19.0,862.0,4.0,6.0,3.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Glen,Hanlon,0.0
1543,hardijo01,2005,MIN,NHL,3.0,185.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Harding,0.0
1544,hardijo01,2006,MIN,NHL,7.0,361.0,3.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Harding,0.0
1545,hardijo01,2007,MIN,NHL,29.0,1571.0,11.0,15.0,2.0,1.0,77.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,Josh,Harding,0.0
1546,hardijo01,2008,MIN,NHL,19.0,870.0,3.0,9.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh,Harding,0.0
